scope,category,profile,legacy_api,canonical_name,variant,mean_cycles,zp_bytes,stack_page_reserved_bytes,source_path,source_sha256,validation_path,status,notes
shipped-profile,divide,v1_balanced,MATH_SDIV16,div_s16_s16_s16_16,,187.131298,6,0,v1_balanced/standalone/div_s16_s16_s16_16.asm,b476843ad02765ba12d860db5b02065a569120fc5b8d8caed7b9ecfe4c0bab55,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_SDIV16,div_s16_s16_s16_16,,169.428135,4,0,v2_pareto_fast/standalone/div_s16_s16_s16_16.asm,61039040eb00a8a5ba6c621c321ed6096b86f8a1e76a7693cb882fa8a45506a6,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_SDIV16,div_s16_s16_s16_16,,171.806325,4,0,v3_reu_512k/standalone/div_s16_s16_s16_16.asm,d058b684b3edfac32613cfb21139ea4f59fc54c50b5f6bc1f41b3c6f351f94d6,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_SDIV16,div_s16_s16_s16_16,,169.754198,4,0,v4_reu_16m/standalone/div_s16_s16_s16_16.asm,0fd1cfe7385af657c25ca380b1bc6317e4eede4ab3d19ec8a631218f1117e3f4,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_SDIV16,div_s16_s16_s16_16,,171.905344,4,0,v5_hybrid_lowzp/standalone/div_s16_s16_s16_16.asm,56d16bd9a22e2f63a94f8bbad0484e0f85d3ef6cfe5ec487c54389df8148538f,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v1_balanced,MATH_SDIV16_SHL8,div_s16_s16_s24_16_shl8,,952.471538,12,0,v1_balanced/standalone/div_s16_s16_s24_16_shl8.asm,c2a48b490b7a3b9a03cae167a2c0e80207961635c22606744f82346a6fe06b9e,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_SDIV16_SHL8,div_s16_s16_s24_16_shl8,,834.061287,16,0,v2_pareto_fast/standalone/div_s16_s16_s24_16_shl8.asm,2b2f05d8cc4f9b538d57242da71d9e575970e93434f0bad79019c037560e0c4c,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_SDIV16_SHL8,div_s16_s16_s24_16_shl8,,832.687023,16,0,v3_reu_512k/standalone/div_s16_s16_s24_16_shl8.asm,9da0693f7694cf93c9b6e0bc95890cab7083d1f8103548596ab6882985c5a0db,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_SDIV16_SHL8,div_s16_s16_s24_16_shl8,,831.029880,16,0,v4_reu_16m/standalone/div_s16_s16_s24_16_shl8.asm,f9c83d86b673f195eced6fc11134301684b0f2f6ee9ff815fa81e8f9ffe73653,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_SDIV16_SHL8,div_s16_s16_s24_16_shl8,,953.277863,12,0,v5_hybrid_lowzp/standalone/div_s16_s16_s24_16_shl8.asm,694e8e437da9769565153e8b784970b6bee7981abf727e385950d123f7aa521d,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v1_balanced,MATH_SDIV24,div_s24_s24_s24_24,,313.583206,6,0,v1_balanced/standalone/div_s24_s24_s24_24.asm,e81257c8473b4a501005975ded8aaf95702ee199ce176fdb451a1f8471eab1c6,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_SDIV24,div_s24_s24_s24_24,,248.344384,9,0,v2_pareto_fast/standalone/div_s24_s24_s24_24.asm,eecb2c464c264f573d71a55f30030b19d55a17bffdcb6256ca99402e69b198af,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_SDIV24,div_s24_s24_s24_24,,236.810251,9,0,v3_reu_512k/standalone/div_s24_s24_s24_24.asm,c34456837b5f9bd24265d7b3108d71ddb1d7a9575402ef49a58a82fb831ca11c,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_SDIV24,div_s24_s24_s24_24,,237.569466,9,0,v4_reu_16m/standalone/div_s24_s24_s24_24.asm,1d6c74ee0a102a46272c15887027d36a88b91f670f2ba80476a973098a32264c,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_SDIV24,div_s24_s24_s24_24,,253.487023,9,0,v5_hybrid_lowzp/standalone/div_s24_s24_s24_24.asm,744125aafa2f66096df7e44b75c3d365f9a078699f203e960c64d81a921a64db,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v1_balanced,MATH_SDIV32_16,div_s32_s16_s32_16,,955.051690,12,0,v1_balanced/standalone/div_s32_s16_s32_16.asm,e67cc0bc37dfb996a169b06c73f0c5fde9a489c8c19512d0529e35f27f5f27cf,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_SDIV32_16,div_s32_s16_s32_16,,833.995638,12,0,v2_pareto_fast/standalone/div_s32_s16_s32_16.asm,f61fc8eb4d037173f213c558e5ca111ba3b143de136be1d23a41d96af174489e,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_SDIV32_16,div_s32_s16_s32_16,,833.572737,12,0,v3_reu_512k/standalone/div_s32_s16_s32_16.asm,11dee6bfd99e320b20f23647ef570573be85835fdfd1b50737e60324eab2448a,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_SDIV32_16,div_s32_s16_s32_16,,829.631189,12,0,v4_reu_16m/standalone/div_s32_s16_s32_16.asm,9cb65ad31021a803698931e9715c83e25ac8553b217e1f496a3892d0c760c9db,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_SDIV32_16,div_s32_s16_s32_16,,958.522137,12,0,v5_hybrid_lowzp/standalone/div_s32_s16_s32_16.asm,985fe5ede13e4537f27e47c271ed7248c629775197f17daa11e2d94ff3b32022,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v1_balanced,MATH_SDIV32_32,div_s32_s32_s32_32,,586.396050,0,0,v1_balanced/standalone/div_s32_s32_s32_32.asm,3309504a9fc12a42c45df1874bb6931527e2b6d66bf8642eedaa0b6c3d1b44af,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_SDIV32_32,div_s32_s32_s32_32,,553.098146,10,0,v2_pareto_fast/standalone/div_s32_s32_s32_32.asm,bc8170b4dd025be923274dbbf7ca54f08fa5ef44e1a8226e373a50fb5c2448d4,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_SDIV32_32,div_s32_s32_s32_32,,552.481381,10,0,v3_reu_512k/standalone/div_s32_s32_s32_32.asm,dfa62ea95575323d1e7934fd169f675a1bc978c99464e3b9820ba31e73bc48c9,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_SDIV32_32,div_s32_s32_s32_32,,552.840042,10,0,v4_reu_16m/standalone/div_s32_s32_s32_32.asm,c888fb84c64b16c2c9f0e575f67dad91c3d99184739df3b69c388fa7007dfcb6,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_SDIV32_32,div_s32_s32_s32_32,,591.562641,0,0,v5_hybrid_lowzp/standalone/div_s32_s32_s32_32.asm,8a8bd3c1b9ca3f9301065b985468b16f56095d3aee89614ac47f5206ac62a340,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v1_balanced,MATH_SDIV8,div_s8_s8_s8_8,,88.372650,1,0,v1_balanced/standalone/div_s8_s8_s8_8.asm,54e90c96c87ae3fb222337c82fb80bb5e9980ca7b7cf7ed81259a4c929de67f4,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_SDIV8,div_s8_s8_s8_8,,88.372650,1,0,v2_pareto_fast/standalone/div_s8_s8_s8_8.asm,d01f7a4c308edbe3af7ead6052a9971c6141e5a8f5680ae27431ec5034382b9e,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_SDIV8,div_s8_s8_s8_8,,88.372650,1,0,v3_reu_512k/standalone/div_s8_s8_s8_8.asm,a031e40d79b2f645bfeac5e88a589fde6ee59df0d68b3736201a9cb80257601e,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_SDIV8,div_s8_s8_s8_8,,89.009821,1,0,v4_reu_16m/standalone/div_s8_s8_s8_8.asm,bd828f87d8bd9f9a7740436d4ddb8208542bfaefe40c56b818843df5b4b69759,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_SDIV8,div_s8_s8_s8_8,,90.272098,1,0,v5_hybrid_lowzp/standalone/div_s8_s8_s8_8.asm,c4531e870aa9413481b2e3e7f925a3854ec390e55a37343a4445b56e3c697f9e,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v1_balanced,MATH_UDIV16,div_u16_u16_u16_16,,132.725857,2,0,v1_balanced/standalone/div_u16_u16_u16_16.asm,3f624ae6c34c1513b7b5b7c4f5b2212167ccc264915f8dea4e89c08b9411bf0b,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_UDIV16,div_u16_u16_u16_16,,127.773827,0,0,v2_pareto_fast/standalone/div_u16_u16_u16_16.asm,d127e18b92a62fd060ecec4656180aadb3d32e360ff3f50b20041c15efc28aec,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_UDIV16,div_u16_u16_u16_16,,125.423943,0,0,v3_reu_512k/standalone/div_u16_u16_u16_16.asm,b183ae5db0cb52352f44508b26926c6dbde3becf941b4dbc011c5d2872977365,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_UDIV16,div_u16_u16_u16_16,,125.625710,0,0,v4_reu_16m/standalone/div_u16_u16_u16_16.asm,90a6afba1bd9d4a63792209a4c8ede0d178df122bac80ed7aa5a6cdedf8111c6,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_UDIV16,div_u16_u16_u16_16,,126.385862,0,0,v5_hybrid_lowzp/standalone/div_u16_u16_u16_16.asm,68cdc78826994bd2a822e0ffff912f480fc072832859bda4a1d2750efad5ad21,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v1_balanced,MATH_UDIV16_SHL8,div_u16_u16_u24_16_shl8,,877.773617,12,0,v1_balanced/standalone/div_u16_u16_u24_16_shl8.asm,db718052160c9ae5a8111a6aa4fe643ad26853f461228dec0102c2d91254dd2d,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_UDIV16_SHL8,div_u16_u16_u24_16_shl8,,764.129182,16,0,v2_pareto_fast/standalone/div_u16_u16_u24_16_shl8.asm,f717eab61212e5c4629dd07dad8b9014d27c3fbfb81d0bdfc5fedaeee917e882,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_UDIV16_SHL8,div_u16_u16_u24_16_shl8,,764.339154,16,0,v3_reu_512k/standalone/div_u16_u16_u24_16_shl8.asm,a9e4fbdb43b212ee63e0429e46e7b5b275a2dcf77f2cc55867487a9fc827af91,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_UDIV16_SHL8,div_u16_u16_u24_16_shl8,,764.628235,16,0,v4_reu_16m/standalone/div_u16_u16_u24_16_shl8.asm,2060fb12b7e8a64bb6f26344f1d3c845a5c1fb5a6a4a8101b3d82b8351295653,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_UDIV16_SHL8,div_u16_u16_u24_16_shl8,,774.734904,12,0,v5_hybrid_lowzp/standalone/div_u16_u16_u24_16_shl8.asm,44664e74fa1b0048aaa2e7850dab8eb2d57a7d944228e903e6269b5067b47581,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v1_balanced,MATH_UDIV24,div_u24_u24_u24_24,,194.156322,3,0,v1_balanced/standalone/div_u24_u24_u24_24.asm,29f9f46b960850474128b43a413c838e35c772decb65815d9c9d66ce74fa04ce,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_UDIV24,div_u24_u24_u24_24,,183.660846,3,0,v2_pareto_fast/standalone/div_u24_u24_u24_24.asm,a27452cbe354cf5e51910c15b21c26b07a5142a3a2c87e302bc26c42822f1272,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_UDIV24,div_u24_u24_u24_24,,191.745424,3,0,v3_reu_512k/standalone/div_u24_u24_u24_24.asm,6216271fe4bc51bd356bec03f7fe5205f0467c3775c718ee651c7ca674e61de9,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_UDIV24,div_u24_u24_u24_24,,187.307174,3,0,v4_reu_16m/standalone/div_u24_u24_u24_24.asm,d366ad97b4cb58e7cd53fba764c84d25b9a4b852bf13e0a026a33b27e4813d11,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_UDIV24,div_u24_u24_u24_24,,187.122028,3,0,v5_hybrid_lowzp/standalone/div_u24_u24_u24_24.asm,54743b2b5cda2de5266eee0de625ba4fa86f7076a6edb25f01609103102f5726,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v1_balanced,MATH_UDIV32_16,div_u32_u16_u32_16,,870.340206,12,0,v1_balanced/standalone/div_u32_u16_u32_16.asm,62e3f24739c6c35cdc0c3282bf65ff1ba7bd33c5c51f69d9c0681e1706efdde1,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_UDIV32_16,div_u32_u16_u32_16,,753.994530,12,0,v2_pareto_fast/standalone/div_u32_u16_u32_16.asm,87ea192edaef130bf74ce4569801f2d0cf139768f13b4c4766c4d37a0a6bbc68,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_UDIV32_16,div_u32_u16_u32_16,,755.944246,12,0,v3_reu_512k/standalone/div_u32_u16_u32_16.asm,8e6cb7b55cf86d599b37e75d9cb514e272a6dc3fb19e0d49764f8cce9583817f,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_UDIV32_16,div_u32_u16_u32_16,,757.480328,12,0,v4_reu_16m/standalone/div_u32_u16_u32_16.asm,429d40ebdb358ff2aff4666f9ac4bbf1a10411d41eb318652a457815ce129249,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_UDIV32_16,div_u32_u16_u32_16,,756.638544,12,0,v5_hybrid_lowzp/standalone/div_u32_u16_u32_16.asm,8dd22c3280041e50bab6af4371b89aa191f436cd5805c906e8c3880d0f37149a,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v1_balanced,MATH_UDIV32_32,div_u32_u32_u32_32,,428.554036,0,0,v1_balanced/standalone/div_u32_u32_u32_32.asm,c51d073b02d43748bc731d81b7c1c9738d868d0a41c19ccf75d142979f7aa851,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_UDIV32_32,div_u32_u32_u32_32,,401.556389,8,0,v2_pareto_fast/standalone/div_u32_u32_u32_32.asm,f03e352f7dc321e2b449afa5234c0671fffa0f1667d3b777c5963b432f14bdd2,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_UDIV32_32,div_u32_u32_u32_32,,395.884576,8,0,v3_reu_512k/standalone/div_u32_u32_u32_32.asm,53332d0ff549b06ee162515d10cd687afec49191fdc2057fd9e13c1e53dfc3bc,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_UDIV32_32,div_u32_u32_u32_32,,404.408910,8,0,v4_reu_16m/standalone/div_u32_u32_u32_32.asm,875fae08544c74edc052761d4bafc03e70469e5e6be81a6b77a0ed85e400f9a8,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_UDIV32_32,div_u32_u32_u32_32,,421.077342,0,0,v5_hybrid_lowzp/standalone/div_u32_u32_u32_32.asm,a056910640e4a414c0ad186755b69af4ed849c87fef3e834df8bfdd78797cfbf,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v1_balanced,MATH_UDIV8,div_u8_u8_u8_8,,59.571976,1,0,v1_balanced/standalone/div_u8_u8_u8_8.asm,d4e417a2cd202ddf6a3b2987976a35a8d48edefe5b011fd5f83518a15b0da237,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v2_pareto_fast,MATH_UDIV8,div_u8_u8_u8_8,,59.383011,1,0,v2_pareto_fast/standalone/div_u8_u8_u8_8.asm,4c11706bd37ed6cdeab13ec6536484a8c1233a9852b65db3dd7c8d677a5ee697,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v3_reu_512k,MATH_UDIV8,div_u8_u8_u8_8,,70.863281,0,0,v3_reu_512k/standalone/div_u8_u8_u8_8.asm,0730fd657ded8c6783912dd17aa32cd2572d24569d813c437238277cff580fe9,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v4_reu_16m,MATH_UDIV8,div_u8_u8_u8_8,,70.863281,0,0,v4_reu_16m/standalone/div_u8_u8_u8_8.asm,3891421a8b5218cc098d2a9afafaa3c447a8aff248cc9da21711ee748c713394,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,divide,v5_hybrid_lowzp,MATH_UDIV8,div_u8_u8_u8_8,,59.383011,1,0,v5_hybrid_lowzp/standalone/div_u8_u8_u8_8.asm,8e5cc88d34467fb0e0f5adc4433c7e5d0ee980019866de2bc9b6397bb08c6e86,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,fixed,v1_balanced,MATH_URECIP16_Q16,recip_u16_u24_q16,,119.994705,3,0,v1_balanced/standalone/recip_u16_u24_q16.asm,b47d2c199a547734d07c365537d7aa9f7e495e651e619c034823f5589c892647,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,fixed,v2_pareto_fast,MATH_URECIP16_Q16,recip_u16_u24_q16,,118.523834,9,0,v2_pareto_fast/standalone/recip_u16_u24_q16.asm,dd224877f9b9c8c54cc6dab96fd238f86d2cf541cf948a14b0c75bf4627137b2,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,fixed,v3_reu_512k,MATH_URECIP16_Q16,recip_u16_u24_q16,,66.233795,0,0,v3_reu_512k/standalone/recip_u16_u24_q16.asm,d1e3c637be8c90221af4dd44c48b8a44f4dc801c193dc63a4c808c92eae0fc68,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,fixed,v4_reu_16m,MATH_URECIP16_Q16,recip_u16_u24_q16,,66.233795,0,0,v4_reu_16m/standalone/recip_u16_u24_q16.asm,9e13271ec87da48c7d2d79a63638cdd36591388776d574541594084bb7807992,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,fixed,v5_hybrid_lowzp,MATH_URECIP16_Q16,recip_u16_u24_q16,,119.307602,3,0,v5_hybrid_lowzp/standalone/recip_u16_u24_q16.asm,96aa0b89ee4c7ae6b06248bdce0bdd22fa3689c8045a254144f0383a0224ebbc,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,game,v1_balanced,MATH_DIST8_ACCURATE,dist_s8_s8_u8_accurate,,92.085602,0,0,v1_balanced/standalone/dist_s8_s8_u8_accurate.asm,863d29d14b334bd251e6615780480f26bfaae55f0414d14187343b4966912049,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,game,v2_pareto_fast,MATH_DIST8_ACCURATE,dist_s8_s8_u8_accurate,,85.570038,2,0,v2_pareto_fast/standalone/dist_s8_s8_u8_accurate.asm,06fc04c0ad3ec2d30a8eccea2c05c55d6a292aa8d4471fef4336b1651fd619f9,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,game,v3_reu_512k,MATH_DIST8_ACCURATE,dist_s8_s8_u8_accurate,,85.070038,2,0,v3_reu_512k/standalone/dist_s8_s8_u8_accurate.asm,05eec02be8cfe537b641277a7710760be6d6c686d827f97f0f1dddaac4c7b410,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,game,v4_reu_16m,MATH_DIST8_ACCURATE,dist_s8_s8_u8_accurate,,85.070038,2,0,v4_reu_16m/standalone/dist_s8_s8_u8_accurate.asm,099c7d44684e6970e554fd30b6dfb30c788e524afefe028dbf0a7342a72d35da,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,game,v5_hybrid_lowzp,MATH_DIST8_ACCURATE,dist_s8_s8_u8_accurate,,92.085602,0,0,v5_hybrid_lowzp/standalone/dist_s8_s8_u8_accurate.asm,0b1ffb6520477c412e41d42f5e3c1fa030ec0e78049319ff19988274b48f17b2,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,game,v1_balanced,MATH_DIST8_FAST,dist_s8_s8_u8_fast,,86.085602,0,0,v1_balanced/standalone/dist_s8_s8_u8_fast.asm,8a996dfbfe41749dc1dddb6f6b090a279a99d376af93b029641f291fddda0505,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,game,v2_pareto_fast,MATH_DIST8_FAST,dist_s8_s8_u8_fast,,79.570038,2,0,v2_pareto_fast/standalone/dist_s8_s8_u8_fast.asm,a121badda9d8ac8c1dcfd45a7b822352139f87a02045ce0e6f79a556783736c0,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,game,v3_reu_512k,MATH_DIST8_FAST,dist_s8_s8_u8_fast,,79.070038,2,0,v3_reu_512k/standalone/dist_s8_s8_u8_fast.asm,1804597aee5f5a5426e77b2d998a2bee1a164b2bdc116fc4463d7d461d77d975,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,game,v4_reu_16m,MATH_DIST8_FAST,dist_s8_s8_u8_fast,,79.070038,2,0,v4_reu_16m/standalone/dist_s8_s8_u8_fast.asm,6cb6498c203acbfe7afe7866e12091753628c4da9db1a0b5b2bc46178965cce3,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,game,v5_hybrid_lowzp,MATH_DIST8_FAST,dist_s8_s8_u8_fast,,86.085602,0,0,v5_hybrid_lowzp/standalone/dist_s8_s8_u8_fast.asm,d4702cff83bd89b38ce62fd9da5faaff6a7a90d1a19032f6f1e231d08321f4ca,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,
shipped-profile,modulo,v1_balanced,MATH_SMOD16,mod_s16_s16_s16,,229.324910,6,0,v1_balanced/standalone/mod_s16_s16_s16__math_smod16.asm,4671c4377752609be64ec8c9f4bdbacaef339451b81700291a67d9e69ab78a54,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,alias_of=MATH_SDIV16
shipped-profile,modulo,v2_pareto_fast,MATH_SMOD16,mod_s16_s16_s16,,233.088809,4,0,v2_pareto_fast/standalone/mod_s16_s16_s16__math_smod16.asm,0b92aa1b7a39aed2d3e5180c307278a220882318ee81baa48ad451b7b60f3ca3,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,alias_of=MATH_SDIV16
shipped-profile,modulo,v3_reu_512k,MATH_SMOD16,mod_s16_s16_s16,,235.588448,4,0,v3_reu_512k/standalone/mod_s16_s16_s16__math_smod16.asm,5c671dc012ac859ed759dae05fbc905fb762d7b461bc458b1c1a1512c3a2023d,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,alias_of=MATH_SDIV16
shipped-profile,modulo,v4_reu_16m,MATH_SMOD16,mod_s16_s16_s16,,229.269314,4,0,v4_reu_16m/standalone/mod_s16_s16_s16__math_smod16.asm,1933473c47f30b305c458731b75fa38b9724788344677d2cd3efb26802c261ad,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,alias_of=MATH_SDIV16
shipped-profile,modulo,v5_hybrid_lowzp,MATH_SMOD16,mod_s16_s16_s16,,232.809386,4,0,v5_hybrid_lowzp/standalone/mod_s16_s16_s16__math_smod16.asm,3bdbf1b92b1fa559ab4e5c765c7cef405532c5c291aee0db61fb87e080d1d9d3,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,alias_of=MATH_SDIV16
shipped-profile,modulo,v1_balanced,MATH_SMOD24,mod_s24_s24_s24,,427.272924,6,0,v1_balanced/standalone/mod_s24_s24_s24__math_smod24.asm,d646bfa057d7b3f4827ad650f3a360a3874a841e369043c79348de5e89794b76,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,alias_of=MATH_SDIV24
shipped-profile,modulo,v2_pareto_fast,MATH_SMOD24,mod_s24_s24_s24,,337.075090,9,0,v2_pareto_fast/standalone/mod_s24_s24_s24__math_smod24.asm,a9efa97338a6527a033f96f2a4ee72fa8fa65ac6a87fec8c10bcb665b25131b6,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,alias_of=MATH_SDIV24
shipped-profile,modulo,v3_reu_512k,MATH_SMOD24,mod_s24_s24_s24,,329.971841,9,0,v3_reu_512k/standalone/mod_s24_s24_s24__math_smod24.asm,7155fcc4d7ec1c15bba76441196dd5bf1a47a6d81ac5eb3eaeca25bcdb595ec8,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,alias_of=MATH_SDIV24
shipped-profile,modulo,v4_reu_16m,MATH_SMOD24,mod_s24_s24_s24,,326.184838,9,0,v4_reu_16m/standalone/mod_s24_s24_s24__math_smod24.asm,4f4b38c09ba457ff419d2245f2fd369e563ae53e855f0591a4288a4447abaea0,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,alias_of=MATH_SDIV24
shipped-profile,modulo,v5_hybrid_lowzp,MATH_SMOD24,mod_s24_s24_s24,,339.607942,9,0,v5_hybrid_lowzp/standalone/mod_s24_s24_s24__math_smod24.asm,6f00fc4e03ef8a7941f999a24114e3d91d7ffcd962d99f98e8cd79fcd82293d2,benchmarks/PUBLIC_PROFILE_RESULTS.csv,shipped,alias_of=MATH_SDIV24
